Status,State_Parcel_ID,County_ID,Address,Dir,Street,Type,Full_Address,Zip,Structures,Code_Enforcement_Order,Recent_Hearing_Date,Date_of_Last_Compliance,Last_Compliance_Type,Last_Compliance_Completed_By,X,Y,ESRI_OID
CLOSED,71-08-02-312-021.000-026,018-1037-1606,617,N,Walnut,ST,617 N Walnut ST,46628,,In Compliance: Outcome Complete,2013/12/12 00:00:00+00,2014/09/26 00:00:00+00,Demolished,City,-86.2702530769999,41.6827549810001,591
CLOSED,71-08-11-309-006.000-026,018-3082-3303,618,S,Walnut,ST,618 S Walnut ST,46619,,In Compliance: Outcome Complete,2013/03/21 00:00:00+00,2014/09/26 00:00:00+00,Demolished,City,-86.2702544109999,41.6686375580001,592
CLOSED,71-08-02-312-019.000-026,018-1037-1604,623,N,Walnut,ST,623 N Walnut ST,46628,,In Compliance: Outcome Complete,2012/05/22 00:00:00+00,2014/06/13 00:00:00+00,Demolished,City,-86.270178178,41.6829690760001,593
CLOSED,71-08-11-359-006.000-026,018-3084-3394,734,S,Walnut,ST,734 S Walnut ST,46619,House,In Compliance: Outcome Complete,2013/10/29 00:00:00+00,2015/08/06 00:00:00+00,Demolished,Private,-86.270588,41.6672178250001,594
CLOSED,71-08-02-477-012.000-026,018-1018-0743,422,W,Navarre,ST,422 W Navarre ST,46616,"House, Garage, Fence",In Compliance: Outcome Complete,2018/12/20 00:00:00+00,2021/11/04 00:00:00+00,Repaired,Private,-86.256617235,41.6824048550001,595
CLOSED,71-03-34-407-017.000-026,018-2122-4480,1749,,O'Brien,ST,1749 O'Brien ST,46628,,In Compliance: Outcome Complete,2013/01/08 00:00:00+00,2014/08/08 00:00:00+00,Demolished,City,-86.280585763,41.698955401,596
CLOSED,71-08-03-453-001.000-026,018-2030-0994,422,N,Olive,ST,422 N Olive ST,46628,"House, Garage, Fence",In Compliance: Outcome Complete,2014/08/26 00:00:00+00,2015/02/04 00:00:00+00,Repaired,Private,-86.283247584,41.6814688370001,597
CLOSED,71-08-03-452-003.000-026,018-2029-0957,516,N,Olive,ST,516 N Olive ST,46628,"House, Retaining Wall",In Compliance: Outcome Complete,2018/10/16 00:00:00+00,2018/11/10 00:00:00+00,Repaired,Private,-86.283267574,41.682193582,598
CLOSED,71-08-03-408-006.000-026,018-2033-1108,738,N,Olive,ST,738 N Olive ST,46628,"House, Garage",In Compliance: Outcome Complete,2015/12/01 00:00:00+00,2016/03/09 00:00:00+00,Repaired,Private,-86.2832370259999,41.6845888870001,599
CLOSED,71-08-03-259-007.000-026,018-2031-1027,918,N,Olive,ST,918 N Olive ST,46628,,In Compliance: Outcome Complete,2012/02/09 00:00:00+00,2014/08/15 00:00:00+00,Demolished,City,-86.283352298,41.687258027,600
CLOSED,71-08-03-255-002.000-026,018-2091-3409,1014,N,Olive,ST,1014 N Olive ST,46628,,In Compliance: Outcome Complete,2013/10/29 00:00:00+00,2014/09/05 00:00:00+00,Demolished,City,-86.283370153,41.688964399,601
CLOSED,71-08-03-251-013.000-026,018-2090-3401,1102,N,Olive,ST,1102 N Olive ST,46628,,In Compliance: Outcome Complete,2013/11/21 00:00:00+00,2014/06/30 00:00:00+00,Repaired,Private,-86.283375597,41.689317368,602
CLOSED,71-08-03-179-019.000-026,018-2051-1800,1137,N,Olive,ST,1137 N Olive ST,46628,House,In Compliance: Outcome Complete,2017/12/07 00:00:00+00,2019/03/01 00:00:00+00,Demolished,City,-86.284022126,41.690054354,603
CLOSED,71-08-03-251-005.000-026,018-2090-3369,1138,N,Olive,ST,1138 N Olive ST,46628,"House, Garage",In Compliance: Outcome Complete,2013/05/07 00:00:00+00,2015/12/17 00:00:00+00,Demolished,City,-86.283393358,41.6901916940001,604
CLOSED,71-08-03-179-018.000-026,018-2051-1798,1141,N,Olive,ST,1141 N Olive ST,46628,,In Compliance: Outcome Complete,,2013/06/06 00:00:00+00,Repaired,Private,-86.2840229729999,41.690163613,605
CLOSED,71-08-03-251-003.000-026,018-2090-3361,1146,N,Olive,ST,1146 N Olive ST,46628,,In Compliance: Outcome Complete,2013/08/28 00:00:00+00,2014/12/10 00:00:00+00,Repaired,Private,-86.283397167,41.690409849,606
CLOSED,71-08-03-133-025.000-026,018-2050-1788,1201,N,Olive,ST,1201 N Olive ST,46628,,In Compliance: Outcome Complete,2013/04/23 00:00:00+00,2013/07/03 00:00:00+00,Repaired,Private,-86.2840347539999,41.6908498290001,607
CLOSED,71-08-03-201-022.000-026,018-2086-3237,1202,N,Olive,ST,1202 N Olive ST,46628,,In Compliance: Outcome Complete,2012/11/08 00:00:00+00,2014/08/08 00:00:00+00,Demolished,City,-86.283406601,41.6908655500001,608
CLOSED,71-09-18-132-019.000-026,018-6025-0659,1015,,Clover,ST,1015 Clover ST,46615,"House, Garage",In Compliance: Outcome Complete,2013/07/09 00:00:00+00,2014/09/08 00:00:00+00,Repaired,Private,-86.2269659469999,41.6638242290001,609
CLOSED,71-09-18-376-018.000-026,018-7095-3406,1915,,Clyde,ST,1915 Clyde ST,46613,Multi,In Compliance: Outcome Complete,2016/08/23 00:00:00+00,2016/08/23 00:00:00+00,Repaired,Private,-86.2293194819999,41.6542827230001,610
CLOSED,71-08-11-205-015.000-026,018-1025-1080,816,W,Colfax,AVE,816 W Colfax AVE,46601,,In Compliance: Outcome Complete,,2013/12/03 00:00:00+00,Repaired,Private,-86.26151379,41.677273278,611
CLOSED,71-08-11-135-021.000-026,018-1042-1834,1012,W,Colfax,AVE,1012 W Colfax AVE,46601,,In Compliance: Outcome Complete,2014/02/13 00:00:00+00,2014/12/12 00:00:00+00,Repaired,Private,-86.264957259,41.6772148970001,612
CLOSED,71-08-11-135-016.000-026,018-1041-1800,1028,W,Colfax,AVE,1028 W Colfax AVE,46601,"House, Multi-Unit, Garage, Fence",In Compliance: Outcome Complete,2016/01/05 00:00:00+00,2016/11/07 00:00:00+00,Demolished,City,-86.265734751,41.677203537,613
CLOSED,71-08-11-133-011.000-026,018-1041-1784,1029,W,Colfax,AVE,1029 W Colfax AVE,46616,"House, Shed, Wall",In Compliance: Outcome Complete,2013/01/08 00:00:00+00,2014/08/26 00:00:00+00,Repaired,Private,-86.265860279,41.6778906760001,614
CLOSED,71-08-11-133-006.000-026,018-1041-1779,1043,W,Colfax,AVE,1043 W Colfax AVE,46616,House,In Compliance: Outcome Complete,2013/09/17 00:00:00+00,2016/04/28 00:00:00+00,Demolished,City,-86.266623841,41.677763446,615
CLOSED,71-08-11-135-009.000-026,018-1040-1757,1102,W,Colfax,AVE,1102 W Colfax AVE,46616,,In Compliance: Outcome Complete,2011/02/15 00:00:00+00,2013/05/22 00:00:00+00,Demolished,City,-86.2666938839999,41.6773229250001,616
CLOSED,71-08-11-126-005.000-026,018-1044-1879,1241,W,Colfax,AVE,1241 W Colfax AVE,46619,,In Compliance: Outcome Complete,2013/08/28 00:00:00+00,2014/10/03 00:00:00+00,Demolished,City,-86.2698115269999,41.677761741,617
CLOSED,71-08-11-107-013.000-026,018-1045-193601,1306,W,Colfax,AVE,1306 W Colfax AVE,46616,House,In Compliance: Outcome Complete,2013/09/10 00:00:00+00,2014/10/17 00:00:00+00,Demolished,City,-86.270693556,41.677299013,618
CLOSED,71-08-10-135-006.000-026,018-4029-1035,2606,W,Colfax,AVE,2606 W Colfax AVE,46619,"House, Garage",In Compliance: Outcome Complete,2014/02/04 00:00:00+00,2016/04/28 00:00:00+00,Demolished,City,-86.286235129,41.67694806,619
CLOSED,71-08-10-228-003.000-026,018-2007-006403,225,,College,ST,225 College ST,46628,"House, Fence",In Compliance: Outcome Complete,2013/12/10 00:00:00+00,2016/02/06 00:00:00+00,Demolished,City,-86.276058948,41.679111457,620
CLOSED,71-08-02-406-007.000-026,018-1070-2963,725,,Harrison,ST,725 Harrison ST,46616,"House, Fence",In Compliance: Outcome Complete,2018/10/02 00:00:00+00,2019/03/01 00:00:00+00,Demolished,City,-86.263990087,41.6847474790001,621
CLOSED,71-08-10-328-002.000-026,018-4035-1267,440,S,Kaley,ST,440 S Kaley ST,46619,House,In Compliance: Outcome Complete,2015/04/09 00:00:00+00,2015/08/31 00:00:00+00,Demolished,City,-86.287375921,41.670853353,622
ACTIVE,71-08-12-307-013.000-026,018-3020-0719,519.5,S,ST. JOSEPH,ST,519.5 S ST. JOSEPH ST,46601,Commercial Building,Demo Affirmed,2020/10/20 00:00:00+00,,,,-86.249295772,41.6702362460001,623
CLOSED,71-08-03-490-025.000-026,018-2011-0231,1519,,LINDEN,AVE,1519 LINDEN AVE,46628,Multi,In Compliance: Outcome Complete,2021/06/10 00:00:00+00,2022/09/06 00:00:00+00,Demolished,City,-86.2741832419999,41.6796756360001,624
CLOSED,71-08-10-407-022.000-026,018-4021-0730,531,S,Warren,ST,531 S Warren ST,46619,House,In Compliance: Outcome Complete,2015/01/06 00:00:00+00,2015/07/06 00:00:00+00,Repaired,Private,-86.280269513,41.669295317,625
CLOSED,71-08-10-454-013.000-026,018-4008-0285,746,S,Warren,ST,746 S Warren ST,46619,House,In Compliance: Outcome Complete,2018/01/25 00:00:00+00,2018/01/25 00:00:00+00,Repaired,Private,-86.2795972769999,41.667074422,626
CLOSED,71-08-15-462-007.000-026,018-8092-3541,2126,S,Warren,ST,2126 S Warren ST,46613,"House, Garage",In Compliance: Outcome Complete,2014/06/26 00:00:00+00,2015/10/23 00:00:00+00,Repaired,Private,-86.2793175319999,41.6516101510001,627
CLOSED,71-08-11-176-007.000-026,018-3071-2772,1130,W,Washington,ST,1130 W Washington ST,46601,,In Compliance: Outcome Complete,2013/09/24 00:00:00+00,2014/01/13 00:00:00+00,Repaired,Private,-86.2673237389999,41.675903143,628
CLOSED,71-08-11-135-036.000-026,018-1041-1805,1025,W,Washington,ST,1025 W Washington ST,46601,"House, Garage",In Compliance: Outcome Complete,2014/10/23 00:00:00+00,2015/10/14 00:00:00+00,Demolished,City,-86.265723709,41.6766192110001,629
CLOSED,71-08-10-176-017.000-026,018-4031-1098,2602,W,Washington,ST,2602 W Washington ST,46619,House,In Compliance: Outcome Complete,2014/08/19 00:00:00+00,2015/03/13 00:00:00+00,Demolished,City,-86.2861974739999,41.675496099,630
CLOSED,71-08-09-180-001.000-026,018-4122-4678,3918,W,Washington,ST,3918 W Washington ST,46619,,In Compliance: Outcome Complete,2014/08/19 00:00:00+00,2014/12/18 00:00:00+00,Repaired,Private,-86.303016645,41.6753810270001,631
CLOSED,71-08-11-279-017.000-026,018-3011-0376,509,W,Wayne,ST,509 W Wayne ST,46601,,In Compliance: Outcome Complete,2013/05/14 00:00:00+00,2014/10/03 00:00:00+00,Demolished,City,-86.256505621,41.6738276990001,632
CLOSED,71-08-11-255-020.000-026,018-3051-1966,725,W,Wayne,ST,725 W Wayne ST,46601,"House, Garage, Shed, Fence",In Compliance: Outcome Complete,2013/07/02 00:00:00+00,2014/10/17 00:00:00+00,Demolished,City,-86.2603641969999,41.6741229670001,633
CLOSED,71-08-11-329-001.000-026,018-3062-2380,608,,Webster,ST,608 Webster ST,46619,,In Compliance: Outcome Complete,2013/11/05 00:00:00+00,2014/07/18 00:00:00+00,Repaired,Private,-86.26858879,41.6691053750001,634
CLOSED,71-08-11-376-014.000-026,018-3067-2558,728,,Webster,ST,728 Webster ST,46619,House,In Compliance: Outcome Complete,2014/09/30 00:00:00+00,2014/11/21 00:00:00+00,Repaired,Private,-86.268361989,41.667510625,635
CLOSED,71-08-11-377-009.000-026,018-3067-2579,820,,Webster,ST,820 Webster ST,46619,,In Compliance: Outcome Complete,2013/11/26 00:00:00+00,2014/08/22 00:00:00+00,Demolished,City,-86.268332813,41.666199136,636
CLOSED,71-08-14-177-002.000-026,018-8051-2067,1510,,Webster,ST,1510 Webster ST,46613,,In Compliance: Outcome Complete,,2014/12/18 00:00:00+00,Repaired,Private,-86.268182888,41.658533812,637
CLOSED,71-08-13-257-007.000-026,018-7030-1159,618,E,Haney,AVE,618 E Haney AVE,46618,House,In Compliance: Outcome Complete,2016/04/19 00:00:00+00,2017/01/03 00:00:00+00,Repaired,Private,-86.241951236,41.658848913,638
CLOSED,71-08-13-254-024.000-026,018-7015-0618,629,,Haney,AVE,629 Haney AVE,46613,,In Compliance: Outcome Complete,2012/04/26 00:00:00+00,2014/08/08 00:00:00+00,Demolished,City,-86.24148925,41.6594682080001,639
CLOSED,71-08-13-257-010.000-026,018-7030-1156,630,E,Haney,AVE,630 E Haney AVE,46613,House,In Compliance: Outcome Complete,2018/11/29 00:00:00+00,2018/11/29 00:00:00+00,Repaired,Private,-86.241493874,41.658861137,640
CLOSED,71-08-13-255-017.000-026,018-7016-0662,701,,Haney,AVE,701 Haney AVE,46613,,In Compliance: Outcome Complete,2010/10/21 00:00:00+00,2014/04/28 00:00:00+00,Repaired,Private,-86.240868824,41.6593914760001,641
CLOSED,71-08-13-255-022.000-026,018-7016-0667,721,,Haney,AVE,721 Haney AVE,46613,"House, Garage",In Compliance: Outcome Complete,2014/12/02 00:00:00+00,2015/01/23 00:00:00+00,Repaired,Private,-86.240094701,41.659500038,642
CLOSED,71-08-13-258-011.000-026,018-7029-1125,732,,Haney,AVE,732 Haney AVE,46613,House,In Compliance: Outcome Complete,2014/08/12 00:00:00+00,2015/03/20 00:00:00+00,Demolished,City,-86.239664222,41.659011756,643
CLOSED,71-09-18-158-002.000-026,018-7082-2978,1202,,Haney,AVE,1202 Haney AVE,46615,"House, Garage, Fence",In Compliance: Outcome Complete,2014/03/18 00:00:00+00,2015/04/29 00:00:00+00,Repaired,Private,-86.232677716,41.659262832,644
CLOSED,71-09-18-158-012.000-026,018-7082-2999,1254,,Haney,AVE,1254 Haney AVE,46613,,In Compliance: Outcome Complete,2012/03/20 00:00:00+00,2013/11/05 00:00:00+00,Repaired,Private,-86.2308554969999,41.659147196,645
CLOSED,71-08-11-301-012.000-026,018-3081-3213,429,S,Harris,ST,429 S Harris ST,46619,House,In Compliance: Outcome Complete,2016/12/20 00:00:00+00,2017/02/25 00:00:00+00,Repaired,Private,-86.272314234,41.6711131160001,646
CLOSED,71-08-02-456-005.000-026,018-1030-1321,426,,Harrison,AVE,426 Harrison AVE,46616,,In Compliance: Outcome Complete,2013/04/23 00:00:00+00,2013/12/16 00:00:00+00,Demolished,City,-86.26322039,41.681078465,647
CLOSED,71-08-02-455-003.000-026,018-1030-1307,519,,Harrison,AVE,519 Harrison AVE,46616,House,In Compliance: Outcome Complete,2012/05/03 00:00:00+00,2014/11/21 00:00:00+00,Demolished,City,-86.263779036,41.682109186,648
CLOSED,71-08-02-452-007.000-026,018-1068-2899,606,,Harrison,AVE,606 Harrison AVE,46616,,In Compliance: Outcome Complete,2012/05/17 00:00:00+00,2014/04/25 00:00:00+00,Demolished,City,-86.2632665039999,41.682915748,649
CLOSED,71-08-02-406-012.000-026,018-1070-2968,705,,HARRISON,AVE,705 HARRISON AVE,46616,"House, Fence",In Compliance: Outcome Complete,2022/02/08 00:00:00+00,2022/09/20 00:00:00+00,Demolished,Private,-86.263976116,41.684177925,650
CLOSED,71-03-35-376-031.000-026,018-2164-6019,1221,,Queen,ST,1221 Queen ST,46616,House,In Compliance: Outcome Complete,2019/02/12 00:00:00+00,2021/07/16 00:00:00+00,Repaired,Private,-86.268405065,41.6964834940001,651
CLOSED,71-08-03-201-021.000-026,018-2086-3235,1206,N,Olive,ST,1206 N Olive ST,46628,,In Compliance: Outcome Complete,2012/11/27 00:00:00+00,2014/08/15 00:00:00+00,Demolished,City,-86.283410177,41.690973247,652
CLOSED,71-08-03-201-020.000-026,018-2086-3233,1210,N,Olive,ST,1210 N Olive ST,46628,,In Compliance: Outcome Complete,2013/02/07 00:00:00+00,2014/08/15 00:00:00+00,Demolished,City,-86.283412353,41.6910857560001,653
CLOSED,71-08-03-201-019.000-026,018-2086-3231,1214,N,Olive,ST,1214 N Olive ST,46628,House,In Compliance: Outcome Complete,2015/10/01 00:00:00+00,2015/11/05 00:00:00+00,Repaired,Private,-86.2834154459999,41.6911958530001,654
CLOSED,71-08-03-129-018.000-026,018-2050-1755,1337,N,Olive,ST,1337 N Olive ST,46628,"House, Garage",In Compliance: Outcome Complete,2015/01/13 00:00:00+00,2015/11/16 00:00:00+00,Demolished,City,-86.2840724339999,41.692996373,655
CLOSED,71-03-34-380-028.000-026,018-2108-4034,1405,N,Olive,ST,1405 N Olive ST,46628,"House, Fence, Sheds",In Compliance: Outcome Complete,2014/12/09 00:00:00+00,2016/01/13 00:00:00+00,Repaired,Private,-86.284096801,41.694170834,656
CLOSED,71-03-34-380-024.000-026,018-2108-4026,1425,N,Olive,ST,1425 N Olive ST,46628,"House, Garage",In Compliance: Outcome Complete,2015/01/13 00:00:00+00,2015/09/22 00:00:00+00,Demolished,City,-86.284103977,41.694631164,657
CLOSED,71-03-34-378-021.000-026,018-2106-3960,1637,N,Olive,ST,1637 N Olive ST,46628,,In Compliance: Outcome Complete,,2014/11/07 00:00:00+00,Repaired,Private,-86.284140212,41.6967448130001,658
CLOSED,71-03-34-378-020.000-026,018-2106-3958,1641,N,Olive,ST,1641 N Olive ST,46628,House,In Compliance: Outcome Complete,2016/11/15 00:00:00+00,2017/01/03 00:00:00+00,Repaired,Private,-86.284140397,41.6968540780001,659
CLOSED,71-03-34-378-019.000-026,018-2106-3956,1645,N,Olive,ST,1645 N Olive ST,46628,"House, Fence",In Compliance: Outcome Complete,2014/10/30 00:00:00+00,2015/06/08 00:00:00+00,Repaired,Private,-86.2841427179999,41.696963845,660
CLOSED,71-03-34-451-004.000-026,018-2147-5478,1646,N,Olive,ST,1646 N Olive ST,46628,"House, Garage",In Compliance: Outcome Complete,2018/05/03 00:00:00+00,2018/07/05 00:00:00+00,Repaired,Private,-86.28351881,41.6969723300001,661
CLOSED,71-03-34-332-019.000-026,018-2104-3903,1729,N,Olive,ST,1729 N Olive ST,46628,House,In Compliance: Outcome Complete,2014/10/16 00:00:00+00,2015/09/22 00:00:00+00,Demolished,City,-86.284164996,41.6983448060001,662
CLOSED,71-03-34-179-027.000-026,018-2096-3649,1907,N,Olive,ST,1907 N Olive ST,46628,,In Compliance: Outcome Complete,2013/08/08 00:00:00+00,2014/04/15 00:00:00+00,Repaired,Private,-86.284239621,41.701794179,663
CLOSED,71-09-17-128-017.000-026,018-6043-1416,2903,,Nursery,CT,2903 Nursery CT,46615,House,In Compliance: Outcome Complete,2015/09/24 00:00:00+00,2015/09/22 00:00:00+00,Repaired,Private,-86.2062144499999,41.6650799490001,664
CLOSED,71-09-18-462-002.000-026,018-7113-4008,1706,E,Fox,ST,1706 E Fox ST,46614,"House, Garage",In Compliance: Outcome Complete,2018/08/21 00:00:00+00,2018/08/21 00:00:00+00,Repaired,Private,-86.221830827,41.6518704980001,665
CLOSED,71-08-01-252-001.000-026,018-5110-3922,1136,N,Lawrence,ST,1136 N Lawrence ST,46617,,In Compliance: Outcome Complete,,2015/07/29 00:00:00+00,Demolished,Private,-86.243631093,41.6909212080001,666
CLOSED,71-09-18-307-015.000-026,018-7084-3056,1601,,Leer,ST,1601 Leer ST,46613,"House, Fence, Retaining Wall",In Compliance: Outcome Complete,2017/09/07 00:00:00+00,2018/05/17 00:00:00+00,Demolished,City,-86.230602312,41.6584627990001,667
CLOSED,71-03-35-326-012.000-026,018-2143-5370,1025,W,Bryan,ST,1025 W Bryan ST,46616,"House, Garage, Fence",In Compliance: Outcome Complete,2015/05/12 00:00:00+00,2015/12/17 00:00:00+00,Repaired,Private,-86.2656905699999,41.701036017,668
CLOSED,71-08-24-103-019.000-026,018-8013-0624,2517,S,Michigan,ST,2517 S Michigan ST,46614,"House, Garage, Fence",In Compliance: Outcome Complete,2015/05/21 00:00:00+00,2016/02/27 00:00:00+00,Demolished,City,-86.250154406,41.6482248040001,669
CLOSED,71-08-13-279-012.000-026,018-7012-0451,1515,,Virginia,ST,1515 Virginia ST,46613,House,In Compliance: Outcome Complete,2015/10/13 00:00:00+00,2015/10/13 00:00:00+00,Repaired,Private,-86.236479102,41.659360383,670
CLOSED,71-08-02-131-008.000-026,018-1066-2848,1230,,Portage,AVE,1230 Portage AVE,46616,"House, Garage",In Compliance: Outcome Complete,2015/05/07 00:00:00+00,2016/04/16 00:00:00+00,Demolished,City,-86.266448321,41.6918290020001,671
CLOSED,71-08-09-255-017.000-026,018-4068-250002,209,S,Wellington,ST,209 S Wellington ST,46619,"House, Fence",In Compliance: Outcome Complete,2015/10/13 00:00:00+00,2015/11/20 00:00:00+00,Repaired,Private,-86.3000454689999,41.673660333,672
CLOSED,71-08-09-256-004.000-026,018-4117-4450,214,S,Wellington,ST,214 S Wellington ST,46619,House,In Compliance: Outcome Complete,2015/08/04 00:00:00+00,2016/07/06 00:00:00+00,Repaired,Private,-86.299349195,41.6735548940001,673
CLOSED,71-08-09-203-021.000-026,018-4115-4313,245,N,Wellington,ST,245 N Wellington ST,46619,"House, Fence",In Compliance: Outcome Complete,2013/10/29 00:00:00+00,2015/09/16 00:00:00+00,Demolished,City,-86.300139186,41.6784144390001,674
CLOSED,71-08-09-403-015.000-026,018-4078-2829,421,S,Wellington,ST,421 S Wellington ST,46619,,In Compliance: Outcome Complete,2013/03/07 00:00:00+00,2014/08/22 00:00:00+00,Demolished,City,-86.300010712,41.6712482190001,675
CLOSED,71-08-09-409-005.000-026,018-4080-2914,518,S,Wellington,ST,518 S Wellington ST,46619,,In Compliance: Outcome Complete,2012/01/17 00:00:00+00,2014/08/22 00:00:00+00,Demolished,City,-86.2992821139999,41.6695109360001,676
CLOSED,71-08-09-458-007.000-026,018-4104-3756,824,S,Wellington,ST,824 S Wellington ST,46619,"House, Garage, Fence",In Compliance: Outcome Complete,2014/09/16 00:00:00+00,2015/02/13 00:00:00+00,Demolished,City,-86.3004262809999,41.6654884000001,677
CLOSED,71-08-03-438-005.000-026,018-2015-0409,1806,,Werwinski,ST,1806 Werwinski ST,46628,"House, Garage",In Compliance: Outcome Complete,2014/03/13 00:00:00+00,2015/02/13 00:00:00+00,Demolished,City,-86.27687943,41.683601584,678
CLOSED,71-08-11-302-005.000-026,018-3081-3229,1312,W,Western,AVE,1312 W Western AVE,46619,"Commercial, Shed",In Compliance: Outcome Complete,2015/10/13 00:00:00+00,2015/11/20 00:00:00+00,Repaired,Private,-86.271253284,41.671829658,679
CLOSED,71-08-10-428-002.000-026-,018-4012-0388-,1718,W,Western,AVE,1718 W Western AVE,46619,House,Moved To RSVP,2019/02/19 00:00:00+00,,,,,,680
CLOSED,71-08-10-427-002.000-026,018-4013-043201,1818,W,Western,AVE,1818 W Western AVE,46619,,In Compliance: Outcome Complete,2013/01/15 00:00:00+00,2013/12/16 00:00:00+00,Demolished,City,-86.277482579,41.671837467,681
CLOSED,71-08-09-276-027.000-026,018-4068-251802,3523,W,Western,AVE,3523 W Western AVE,46619,"Multi-Unit, Store Front",In Compliance: Outcome Complete,2009/09/22 00:00:00+00,2014/03/26 00:00:00+00,Demolished,City,-86.297936158,41.6721813130001,682
CLOSED,71-08-03-329-018.000-026,018-2063-2323,2513,,Westmoor,ST,2513 Westmoor ST,46628,,In Compliance: Outcome Complete,2012/07/10 00:00:00+00,2013/08/12 00:00:00+00,Repaired,Private,-86.2857001249999,41.6849672600001,683
CLOSED,71-08-03-306-017.000-026,018-2057-2082,2901,,Westmoor,ST,2901 Westmoor ST,46628,,In Compliance: Outcome Complete,,2014/09/10 00:00:00+00,Repaired,Private,-86.290247598,41.6849188100001,684
