date,year,rep,store,paper,paper.type,unit.price,units.sold,total.sale
12/29/2013,2013,Yunzhu,Syracuse,drawing,roll,20.99,1,20.99
12/29/2013,2013,Patrick,Syracuse,watercolor,block,19.34,1,19.34
12/29/2013,2013,Thomas,Davenport,drawing,journal,24.94,1,24.94
12/30/2013,2013,Aman,Portland,drawing,roll,20.99,2,41.98
12/30/2013,2013,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
12/30/2013,2013,Mohit,Davenport,drawing,pads,10.26,2,20.52
12/31/2013,2013,Aman,Portland,watercolor,block,19.34,1,19.34
12/31/2013,2013,Qiaoli,Portland,drawing,journal,24.94,1,24.94
1/1/2014,2014,Yue,Dublin,watercolor,pad,12.15,1,12.15
1/1/2014,2014,Thomas,Davenport,drawing,sheet,0.36,13,4.68
1/1/2014,2014,Mohit,Davenport,watercolor,block,19.34,1,19.34
1/1/2014,2014,Patrick,Syracuse,watercolor,sheet,0.77,5,3.85
1/1/2014,2014,Mohit,Davenport,watercolor,roll,97.99,1,97.99
1/1/2014,2014,Ruisi,Dublin,drawing,journal,24.94,1,24.94
1/1/2014,2014,Thomas,Davenport,watercolor,block,19.34,2,38.68
1/1/2014,2014,Mohit,Davenport,drawing,pads,10.26,1,10.26
1/1/2014,2014,Patrick,Syracuse,watercolor,block,19.34,1,19.34
1/1/2014,2014,Barakat,Portland,watercolor,roll,97.99,1,97.99
1/1/2014,2014,Ran,Dublin,watercolor,roll,97.99,1,97.99
1/2/2014,2014,Ruisi,Dublin,watercolor,sheet,0.77,12,9.24
1/2/2014,2014,Thomas,Davenport,watercolor,pad,12.15,1,12.15
1/2/2014,2014,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
1/3/2014,2014,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
1/3/2014,2014,Barakat,Portland,drawing,journal,24.94,1,24.94
1/4/2014,2014,Yue,Dublin,watercolor,pad,12.15,1,12.15
1/4/2014,2014,Yue,Dublin,drawing,roll,20.99,1,20.99
1/4/2014,2014,Thomas,Davenport,watercolor,pad,12.15,1,12.15
1/4/2014,2014,Yue,Dublin,watercolor,pad,12.15,1,12.15
1/4/2014,2014,Yue,Dublin,watercolor,pad,12.15,1,12.15
1/4/2014,2014,Arinjay,Portland,watercolor,pad,12.15,2,24.3
1/4/2014,2014,Barakat,Portland,watercolor,pad,12.15,2,24.3
1/4/2014,2014,Arijit,Syracuse,watercolor,pad,12.15,4,48.6
1/4/2014,2014,Mohit,Davenport,drawing,pads,10.26,3,30.78
1/4/2014,2014,Patrick,Syracuse,drawing,pads,10.26,2,20.52
1/4/2014,2014,Thomas,Davenport,watercolor,pad,12.15,1,12.15
1/4/2014,2014,Arinjay,Portland,watercolor,sheet,0.77,5,3.85
1/5/2014,2014,Arinjay,Portland,watercolor,sheet,0.77,5,3.85
1/5/2014,2014,Aman,Portland,watercolor,pad,12.15,2,24.3
1/5/2014,2014,Thomas,Davenport,drawing,pads,10.26,2,20.52
1/5/2014,2014,Yue,Dublin,drawing,journal,24.94,1,24.94
1/5/2014,2014,Arijit,Syracuse,watercolor,roll,97.99,1,97.99
1/5/2014,2014,Qiaoli,Portland,watercolor,block,19.34,1,19.34
1/5/2014,2014,Arijit,Syracuse,watercolor,block,19.34,1,19.34
1/5/2014,2014,Ruisi,Dublin,watercolor,block,19.34,1,19.34
1/5/2014,2014,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
1/6/2014,2014,Barakat,Portland,watercolor,sheet,0.77,7,5.39
1/6/2014,2014,Patrick,Syracuse,drawing,journal,24.94,1,24.94
1/6/2014,2014,Yue,Dublin,drawing,journal,24.94,1,24.94
1/7/2014,2014,Thomas,Davenport,drawing,sheet,0.36,17,6.12
1/7/2014,2014,Arijit,Syracuse,drawing,roll,20.99,1,20.99
1/7/2014,2014,Barakat,Portland,drawing,roll,20.99,1,20.99
1/7/2014,2014,Arijit,Syracuse,drawing,pads,10.26,1,10.26
1/7/2014,2014,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
1/7/2014,2014,Arinjay,Portland,drawing,journal,24.94,1,24.94
1/7/2014,2014,Barakat,Portland,watercolor,sheet,0.77,9,6.93
1/8/2014,2014,Thomas,Davenport,drawing,pads,10.26,1,10.26
1/8/2014,2014,Aman,Portland,watercolor,sheet,0.77,10,7.7
1/8/2014,2014,Arijit,Syracuse,drawing,pads,10.26,2,20.52
1/8/2014,2014,Ran,Dublin,drawing,roll,20.99,1,20.99
1/8/2014,2014,Arinjay,Portland,drawing,sheet,0.36,5,1.8
1/8/2014,2014,Ruisi,Dublin,watercolor,sheet,0.77,6,4.62
1/8/2014,2014,Barakat,Portland,drawing,journal,24.94,1,24.94
1/8/2014,2014,Barakat,Portland,drawing,pads,10.26,1,10.26
1/8/2014,2014,Aman,Portland,watercolor,sheet,0.77,5,3.85
1/8/2014,2014,Aman,Portland,watercolor,pad,12.15,1,12.15
1/9/2014,2014,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
1/9/2014,2014,Ran,Dublin,watercolor,pad,12.15,1,12.15
1/10/2014,2014,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
1/10/2014,2014,Thomas,Davenport,drawing,journal,24.94,1,24.94
1/11/2014,2014,Arinjay,Portland,drawing,pads,10.26,1,10.26
1/11/2014,2014,Thomas,Davenport,drawing,journal,24.94,1,24.94
1/11/2014,2014,Thomas,Davenport,drawing,pads,10.26,1,10.26
1/11/2014,2014,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
1/11/2014,2014,Qiaoli,Portland,drawing,journal,24.94,1,24.94
1/11/2014,2014,Qiaoli,Portland,drawing,roll,20.99,1,20.99
1/11/2014,2014,Yunzhu,Syracuse,watercolor,sheet,0.77,7,5.39
1/11/2014,2014,Yue,Dublin,watercolor,block,19.34,1,19.34
1/11/2014,2014,Aman,Portland,watercolor,pad,12.15,1,12.15
1/11/2014,2014,Arinjay,Portland,drawing,pads,10.26,2,20.52
1/11/2014,2014,Patrick,Syracuse,watercolor,block,19.34,1,19.34
1/11/2014,2014,Aman,Portland,drawing,pads,10.26,1,10.26
1/11/2014,2014,Arijit,Syracuse,drawing,journal,24.94,2,49.88
1/12/2014,2014,Arijit,Syracuse,drawing,journal,24.94,1,24.94
1/12/2014,2014,Qiaoli,Portland,drawing,roll,20.99,1,20.99
1/12/2014,2014,Yunzhu,Syracuse,watercolor,roll,97.99,1,97.99
1/12/2014,2014,Barakat,Portland,drawing,journal,24.94,1,24.94
1/12/2014,2014,Barakat,Portland,watercolor,pad,12.15,2,24.3
1/12/2014,2014,Patrick,Syracuse,drawing,pads,10.26,1,10.26
1/12/2014,2014,Arinjay,Portland,watercolor,pad,12.15,1,12.15
1/12/2014,2014,Yue,Dublin,watercolor,sheet,0.77,4,3.08
1/13/2014,2014,Thomas,Davenport,watercolor,block,19.34,1,19.34
1/13/2014,2014,Aman,Portland,drawing,pads,10.26,2,20.52
1/13/2014,2014,Ran,Dublin,watercolor,sheet,0.77,6,4.62
1/13/2014,2014,Patrick,Syracuse,watercolor,sheet,0.77,12,9.24
1/14/2014,2014,Patrick,Syracuse,drawing,pads,10.26,1,10.26
1/14/2014,2014,Arijit,Syracuse,watercolor,block,19.34,3,58.02
1/14/2014,2014,Ran,Dublin,watercolor,block,19.34,1,19.34
1/14/2014,2014,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
1/14/2014,2014,Yue,Dublin,watercolor,pad,12.15,1,12.15
1/14/2014,2014,Ruisi,Dublin,watercolor,sheet,0.77,16,12.32
1/14/2014,2014,Mohit,Davenport,watercolor,sheet,0.77,4,3.08
1/14/2014,2014,Arijit,Syracuse,drawing,pads,10.26,1,10.26
1/15/2014,2014,Aman,Portland,drawing,pads,10.26,2,20.52
1/15/2014,2014,Yunzhu,Syracuse,watercolor,sheet,0.77,7,5.39
1/15/2014,2014,Arijit,Syracuse,watercolor,block,19.34,1,19.34
1/15/2014,2014,Ran,Dublin,watercolor,pad,12.15,1,12.15
1/15/2014,2014,Arijit,Syracuse,drawing,pads,10.26,1,10.26
1/15/2014,2014,Aman,Portland,watercolor,sheet,0.77,8,6.16
1/15/2014,2014,Arinjay,Portland,drawing,pads,10.26,2,20.52
1/15/2014,2014,Yunzhu,Syracuse,watercolor,pad,12.15,3,36.45
1/15/2014,2014,Aman,Portland,watercolor,roll,97.99,1,97.99
1/16/2014,2014,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
1/16/2014,2014,Aman,Portland,watercolor,block,19.34,1,19.34
1/16/2014,2014,Barakat,Portland,watercolor,sheet,0.77,13,10.01
1/16/2014,2014,Ruisi,Dublin,drawing,roll,20.99,1,20.99
1/16/2014,2014,Ruisi,Dublin,watercolor,sheet,0.77,6,4.62
1/17/2014,2014,Arijit,Syracuse,drawing,pads,10.26,2,20.52
1/17/2014,2014,Patrick,Syracuse,watercolor,pad,12.15,2,24.3
1/18/2014,2014,Qiaoli,Portland,watercolor,block,19.34,1,19.34
1/18/2014,2014,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
1/18/2014,2014,Arinjay,Portland,watercolor,block,19.34,1,19.34
1/18/2014,2014,Mohit,Davenport,watercolor,block,19.34,1,19.34
1/18/2014,2014,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
1/18/2014,2014,Aman,Portland,watercolor,block,19.34,1,19.34
1/18/2014,2014,Ruisi,Dublin,drawing,journal,24.94,1,24.94
1/18/2014,2014,Aman,Portland,watercolor,pad,12.15,1,12.15
1/18/2014,2014,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
1/18/2014,2014,Yunzhu,Syracuse,watercolor,pad,12.15,2,24.3
1/18/2014,2014,Ran,Dublin,watercolor,pad,12.15,1,12.15
1/18/2014,2014,Aman,Portland,drawing,journal,24.94,1,24.94
1/18/2014,2014,Thomas,Davenport,watercolor,pad,12.15,1,12.15
1/18/2014,2014,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
1/18/2014,2014,Thomas,Davenport,drawing,journal,24.94,1,24.94
1/18/2014,2014,Aman,Portland,watercolor,pad,12.15,1,12.15
1/18/2014,2014,Ran,Dublin,drawing,pads,10.26,2,20.52
1/18/2014,2014,Barakat,Portland,drawing,pads,10.26,2,20.52
1/18/2014,2014,Arijit,Syracuse,watercolor,pad,12.15,2,24.3
1/18/2014,2014,Patrick,Syracuse,watercolor,sheet,0.77,10,7.7
1/18/2014,2014,Mohit,Davenport,drawing,journal,24.94,1,24.94
1/18/2014,2014,Aman,Portland,drawing,journal,24.94,1,24.94
1/18/2014,2014,Ruisi,Dublin,watercolor,pad,12.15,3,36.45
1/19/2014,2014,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
1/19/2014,2014,Barakat,Portland,watercolor,block,19.34,1,19.34
1/19/2014,2014,Ran,Dublin,watercolor,sheet,0.77,6,4.62
1/19/2014,2014,Thomas,Davenport,drawing,journal,24.94,1,24.94
1/19/2014,2014,Mohit,Davenport,drawing,journal,24.94,2,49.88
1/19/2014,2014,Qiaoli,Portland,drawing,pads,10.26,2,20.52
1/19/2014,2014,Arinjay,Portland,drawing,pads,10.26,1,10.26
1/19/2014,2014,Yue,Dublin,watercolor,block,19.34,1,19.34
1/20/2014,2014,Arijit,Syracuse,watercolor,sheet,0.77,7,5.39
1/20/2014,2014,Qiaoli,Portland,drawing,journal,24.94,1,24.94
1/20/2014,2014,Arinjay,Portland,watercolor,pad,12.15,1,12.15
1/20/2014,2014,Yunzhu,Syracuse,watercolor,pad,12.15,2,24.3
1/20/2014,2014,Ruisi,Dublin,watercolor,roll,97.99,1,97.99
1/21/2014,2014,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
1/21/2014,2014,Yue,Dublin,drawing,pads,10.26,1,10.26
1/21/2014,2014,Arinjay,Portland,watercolor,sheet,0.77,5,3.85
1/21/2014,2014,Qiaoli,Portland,drawing,pads,10.26,1,10.26
1/21/2014,2014,Patrick,Syracuse,drawing,journal,24.94,1,24.94
1/22/2014,2014,Arijit,Syracuse,drawing,journal,24.94,1,24.94
1/22/2014,2014,Aman,Portland,watercolor,pad,12.15,2,24.3
1/22/2014,2014,Patrick,Syracuse,watercolor,block,19.34,1,19.34
1/22/2014,2014,Yunzhu,Syracuse,drawing,pads,10.26,2,20.52
1/22/2014,2014,Qiaoli,Portland,watercolor,block,19.34,1,19.34
1/23/2014,2014,Mohit,Davenport,drawing,pads,10.26,1,10.26
1/23/2014,2014,Ruisi,Dublin,drawing,pads,10.26,1,10.26
1/23/2014,2014,Yue,Dublin,watercolor,pad,12.15,1,12.15
1/23/2014,2014,Ruisi,Dublin,watercolor,block,19.34,1,19.34
1/23/2014,2014,Thomas,Davenport,drawing,pads,10.26,1,10.26
1/23/2014,2014,Ruisi,Dublin,drawing,journal,24.94,1,24.94
1/23/2014,2014,Yunzhu,Syracuse,watercolor,pad,12.15,2,24.3
1/23/2014,2014,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
1/23/2014,2014,Patrick,Syracuse,watercolor,block,19.34,1,19.34
1/24/2014,2014,Patrick,Syracuse,drawing,pads,10.26,1,10.26
1/24/2014,2014,Barakat,Portland,watercolor,pad,12.15,2,24.3
1/24/2014,2014,Patrick,Syracuse,drawing,pads,10.26,1,10.26
1/24/2014,2014,Ran,Dublin,drawing,pads,10.26,1,10.26
1/24/2014,2014,Yue,Dublin,watercolor,block,19.34,1,19.34
1/24/2014,2014,Thomas,Davenport,watercolor,pad,12.15,2,24.3
1/24/2014,2014,Ran,Dublin,watercolor,sheet,0.77,11,8.47
1/25/2014,2014,Mohit,Davenport,drawing,roll,20.99,2,41.98
1/25/2014,2014,Mohit,Davenport,drawing,pads,10.26,2,20.52
1/25/2014,2014,Arijit,Syracuse,drawing,pads,10.26,3,30.78
1/25/2014,2014,Arinjay,Portland,watercolor,roll,97.99,1,97.99
1/25/2014,2014,Thomas,Davenport,drawing,pads,10.26,1,10.26
1/25/2014,2014,Yunzhu,Syracuse,drawing,pads,10.26,3,30.78
1/25/2014,2014,Mohit,Davenport,watercolor,pad,12.15,1,12.15
1/25/2014,2014,Mohit,Davenport,drawing,pads,10.26,1,10.26
1/25/2014,2014,Arijit,Syracuse,watercolor,block,19.34,1,19.34
1/25/2014,2014,Ran,Dublin,watercolor,pad,12.15,2,24.3
1/25/2014,2014,Thomas,Davenport,watercolor,pad,12.15,1,12.15
1/25/2014,2014,Mohit,Davenport,watercolor,sheet,0.77,7,5.39
1/25/2014,2014,Qiaoli,Portland,drawing,pads,10.26,1,10.26
1/25/2014,2014,Aman,Portland,watercolor,pad,12.15,2,24.3
1/25/2014,2014,Barakat,Portland,watercolor,block,19.34,1,19.34
1/25/2014,2014,Patrick,Syracuse,watercolor,sheet,0.77,9,6.93
1/26/2014,2014,Mohit,Davenport,drawing,pads,10.26,1,10.26
1/26/2014,2014,Qiaoli,Portland,watercolor,block,19.34,1,19.34
1/26/2014,2014,Yue,Dublin,drawing,journal,24.94,1,24.94
1/26/2014,2014,Qiaoli,Portland,drawing,roll,20.99,1,20.99
1/26/2014,2014,Arijit,Syracuse,drawing,roll,20.99,1,20.99
1/27/2014,2014,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
1/27/2014,2014,Arinjay,Portland,watercolor,roll,97.99,1,97.99
1/27/2014,2014,Aman,Portland,watercolor,roll,97.99,1,97.99
1/28/2014,2014,Ran,Dublin,watercolor,sheet,0.77,10,7.7
1/29/2014,2014,Ran,Dublin,drawing,pads,10.26,1,10.26
1/29/2014,2014,Thomas,Davenport,watercolor,pad,12.15,1,12.15
1/29/2014,2014,Patrick,Syracuse,drawing,journal,24.94,1,24.94
1/29/2014,2014,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
1/29/2014,2014,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
1/29/2014,2014,Barakat,Portland,watercolor,sheet,0.77,9,6.93
1/30/2014,2014,Yunzhu,Syracuse,drawing,pads,10.26,3,30.78
1/30/2014,2014,Patrick,Syracuse,watercolor,block,19.34,1,19.34
1/30/2014,2014,Ran,Dublin,watercolor,sheet,0.77,8,6.16
1/30/2014,2014,Barakat,Portland,watercolor,roll,97.99,1,97.99
1/31/2014,2014,Aman,Portland,watercolor,pad,12.15,1,12.15
1/31/2014,2014,Thomas,Davenport,drawing,roll,20.99,1,20.99
1/31/2014,2014,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
1/31/2014,2014,Arinjay,Portland,watercolor,pad,12.15,1,12.15
1/31/2014,2014,Patrick,Syracuse,drawing,pads,10.26,2,20.52
1/31/2014,2014,Patrick,Syracuse,drawing,pads,10.26,1,10.26
2/1/2014,2014,Aman,Portland,watercolor,pad,12.15,2,24.3
2/1/2014,2014,Patrick,Syracuse,watercolor,sheet,0.77,6,4.62
2/1/2014,2014,Aman,Portland,drawing,pads,10.26,3,30.78
2/1/2014,2014,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
2/1/2014,2014,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
2/1/2014,2014,Mohit,Davenport,watercolor,block,19.34,2,38.68
2/1/2014,2014,Aman,Portland,drawing,pads,10.26,1,10.26
2/1/2014,2014,Qiaoli,Portland,drawing,journal,24.94,1,24.94
2/1/2014,2014,Arinjay,Portland,watercolor,sheet,0.77,9,6.93
2/1/2014,2014,Patrick,Syracuse,watercolor,block,19.34,1,19.34
2/1/2014,2014,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
2/1/2014,2014,Ran,Dublin,drawing,pads,10.26,3,30.78
2/2/2014,2014,Mohit,Davenport,watercolor,sheet,0.77,6,4.62
2/2/2014,2014,Thomas,Davenport,drawing,sheet,0.36,18,6.48
2/2/2014,2014,Arinjay,Portland,drawing,pads,10.26,2,20.52
2/2/2014,2014,Thomas,Davenport,watercolor,pad,12.15,1,12.15
2/2/2014,2014,Ran,Dublin,watercolor,sheet,0.77,9,6.93
2/2/2014,2014,Arinjay,Portland,watercolor,block,19.34,1,19.34
2/2/2014,2014,Qiaoli,Portland,watercolor,roll,97.99,1,97.99
2/2/2014,2014,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
2/2/2014,2014,Mohit,Davenport,drawing,pads,10.26,1,10.26
2/3/2014,2014,Thomas,Davenport,drawing,pads,10.26,1,10.26
2/3/2014,2014,Ruisi,Dublin,drawing,pads,10.26,1,10.26
2/3/2014,2014,Yue,Dublin,drawing,sheet,0.36,12,4.32
2/3/2014,2014,Barakat,Portland,drawing,journal,24.94,1,24.94
2/3/2014,2014,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
2/3/2014,2014,Ran,Dublin,watercolor,pad,12.15,1,12.15
2/4/2014,2014,Barakat,Portland,watercolor,roll,97.99,1,97.99
2/4/2014,2014,Patrick,Syracuse,drawing,pads,10.26,2,20.52
2/4/2014,2014,Yue,Dublin,drawing,roll,20.99,2,41.98
2/4/2014,2014,Barakat,Portland,watercolor,sheet,0.77,7,5.39
2/5/2014,2014,Thomas,Davenport,drawing,pads,10.26,1,10.26
2/5/2014,2014,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
2/5/2014,2014,Arinjay,Portland,watercolor,block,19.34,1,19.34
2/5/2014,2014,Thomas,Davenport,drawing,journal,24.94,1,24.94
2/5/2014,2014,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
2/5/2014,2014,Arinjay,Portland,watercolor,sheet,0.77,11,8.47
2/5/2014,2014,Aman,Portland,watercolor,block,19.34,1,19.34
2/6/2014,2014,Yunzhu,Syracuse,drawing,pads,10.26,3,30.78
2/6/2014,2014,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
2/6/2014,2014,Aman,Portland,watercolor,block,19.34,2,38.68
2/6/2014,2014,Thomas,Davenport,drawing,pads,10.26,3,30.78
2/6/2014,2014,Aman,Portland,drawing,pads,10.26,1,10.26
2/6/2014,2014,Yue,Dublin,watercolor,pad,12.15,1,12.15
2/7/2014,2014,Thomas,Davenport,watercolor,pad,12.15,1,12.15
2/7/2014,2014,Ran,Dublin,drawing,journal,24.94,1,24.94
2/8/2014,2014,Ruisi,Dublin,drawing,pads,10.26,1,10.26
2/8/2014,2014,Qiaoli,Portland,drawing,journal,24.94,1,24.94
2/8/2014,2014,Yunzhu,Syracuse,drawing,roll,20.99,1,20.99
2/8/2014,2014,Yunzhu,Syracuse,watercolor,sheet,0.77,2,1.54
2/8/2014,2014,Ran,Dublin,drawing,journal,24.94,1,24.94
2/8/2014,2014,Qiaoli,Portland,drawing,pads,10.26,1,10.26
2/8/2014,2014,Patrick,Syracuse,drawing,pads,10.26,1,10.26
2/8/2014,2014,Ruisi,Dublin,drawing,journal,24.94,1,24.94
2/8/2014,2014,Qiaoli,Portland,watercolor,block,19.34,1,19.34
2/8/2014,2014,Mohit,Davenport,drawing,journal,24.94,1,24.94
2/8/2014,2014,Yunzhu,Syracuse,drawing,pads,10.26,2,20.52
2/9/2014,2014,Qiaoli,Portland,watercolor,sheet,0.77,4,3.08
2/9/2014,2014,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
2/9/2014,2014,Yue,Dublin,watercolor,pad,12.15,1,12.15
2/9/2014,2014,Aman,Portland,watercolor,block,19.34,1,19.34
2/9/2014,2014,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
2/9/2014,2014,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
2/10/2014,2014,Aman,Portland,drawing,journal,24.94,1,24.94
2/10/2014,2014,Barakat,Portland,watercolor,block,19.34,1,19.34
2/10/2014,2014,Yunzhu,Syracuse,watercolor,sheet,0.77,10,7.7
2/10/2014,2014,Qiaoli,Portland,drawing,pads,10.26,1,10.26
2/10/2014,2014,Qiaoli,Portland,drawing,pads,10.26,2,20.52
2/10/2014,2014,Patrick,Syracuse,drawing,pads,10.26,1,10.26
2/10/2014,2014,Thomas,Davenport,drawing,journal,24.94,1,24.94
2/10/2014,2014,Yunzhu,Syracuse,watercolor,sheet,0.77,4,3.08
2/10/2014,2014,Barakat,Portland,drawing,journal,24.94,1,24.94
2/11/2014,2014,Thomas,Davenport,drawing,journal,24.94,1,24.94
2/11/2014,2014,Qiaoli,Portland,watercolor,sheet,0.77,7,5.39
2/11/2014,2014,Ran,Dublin,drawing,pads,10.26,3,30.78
2/11/2014,2014,Aman,Portland,watercolor,pad,12.15,4,48.6
2/11/2014,2014,Thomas,Davenport,drawing,journal,24.94,1,24.94
2/11/2014,2014,Yunzhu,Syracuse,watercolor,sheet,0.77,6,4.62
2/12/2014,2014,Yunzhu,Syracuse,watercolor,sheet,0.77,3,2.31
2/12/2014,2014,Arinjay,Portland,drawing,roll,20.99,1,20.99
2/12/2014,2014,Barakat,Portland,watercolor,block,19.34,1,19.34
2/12/2014,2014,Aman,Portland,drawing,pads,10.26,1,10.26
2/12/2014,2014,Yunzhu,Syracuse,watercolor,sheet,0.77,3,2.31
2/12/2014,2014,Ruisi,Dublin,watercolor,roll,97.99,1,97.99
2/13/2014,2014,Yue,Dublin,drawing,journal,24.94,1,24.94
2/13/2014,2014,Qiaoli,Portland,watercolor,block,19.34,1,19.34
2/13/2014,2014,Patrick,Syracuse,watercolor,pad,12.15,1,12.15
2/13/2014,2014,Ruisi,Dublin,drawing,roll,20.99,1,20.99
2/13/2014,2014,Ran,Dublin,watercolor,pad,12.15,1,12.15
2/13/2014,2014,Mohit,Davenport,drawing,pads,10.26,1,10.26
2/13/2014,2014,Mohit,Davenport,drawing,pads,10.26,1,10.26
2/13/2014,2014,Yue,Dublin,watercolor,pad,12.15,2,24.3
2/14/2014,2014,Arijit,Syracuse,drawing,pads,10.26,1,10.26
2/14/2014,2014,Qiaoli,Portland,drawing,pads,10.26,1,10.26
2/14/2014,2014,Yunzhu,Syracuse,watercolor,sheet,0.77,6,4.62
2/14/2014,2014,Qiaoli,Portland,drawing,roll,20.99,1,20.99
2/14/2014,2014,Aman,Portland,watercolor,pad,12.15,1,12.15
2/15/2014,2014,Thomas,Davenport,watercolor,pad,12.15,1,12.15
2/15/2014,2014,Thomas,Davenport,drawing,journal,24.94,1,24.94
2/15/2014,2014,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
2/15/2014,2014,Thomas,Davenport,drawing,pads,10.26,1,10.26
2/15/2014,2014,Yue,Dublin,watercolor,block,19.34,1,19.34
2/15/2014,2014,Arinjay,Portland,watercolor,block,19.34,1,19.34
2/16/2014,2014,Thomas,Davenport,watercolor,pad,12.15,2,24.3
2/16/2014,2014,Mohit,Davenport,watercolor,block,19.34,1,19.34
2/16/2014,2014,Ran,Dublin,drawing,pads,10.26,2,20.52
2/16/2014,2014,Ran,Dublin,watercolor,block,19.34,1,19.34
2/16/2014,2014,Ran,Dublin,watercolor,sheet,0.77,10,7.7
2/16/2014,2014,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
2/16/2014,2014,Qiaoli,Portland,watercolor,sheet,0.77,9,6.93
2/16/2014,2014,Yunzhu,Syracuse,watercolor,sheet,0.77,5,3.85
2/16/2014,2014,Ran,Dublin,watercolor,block,19.34,1,19.34
2/16/2014,2014,Aman,Portland,drawing,pads,10.26,2,20.52
2/17/2014,2014,Arijit,Syracuse,drawing,journal,24.94,1,24.94
2/17/2014,2014,Arinjay,Portland,watercolor,sheet,0.77,11,8.47
2/18/2014,2014,Arinjay,Portland,watercolor,block,19.34,2,38.68
2/18/2014,2014,Barakat,Portland,drawing,pads,10.26,1,10.26
2/18/2014,2014,Arinjay,Portland,drawing,journal,24.94,1,24.94
2/18/2014,2014,Ruisi,Dublin,drawing,journal,24.94,1,24.94
2/18/2014,2014,Qiaoli,Portland,drawing,pads,10.26,2,20.52
2/18/2014,2014,Ran,Dublin,drawing,roll,20.99,1,20.99
2/19/2014,2014,Arijit,Syracuse,watercolor,block,19.34,1,19.34
2/19/2014,2014,Patrick,Syracuse,watercolor,pad,12.15,2,24.3
2/19/2014,2014,Arinjay,Portland,drawing,pads,10.26,2,20.52
2/19/2014,2014,Arijit,Syracuse,watercolor,block,19.34,1,19.34
2/20/2014,2014,Yue,Dublin,watercolor,pad,12.15,1,12.15
2/20/2014,2014,Aman,Portland,drawing,pads,10.26,1,10.26
2/20/2014,2014,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
2/20/2014,2014,Arinjay,Portland,watercolor,pad,12.15,1,12.15
2/21/2014,2014,Yunzhu,Syracuse,drawing,pads,10.26,2,20.52
2/21/2014,2014,Mohit,Davenport,watercolor,pad,12.15,1,12.15
2/21/2014,2014,Barakat,Portland,watercolor,block,19.34,1,19.34
2/22/2014,2014,Barakat,Portland,drawing,roll,20.99,1,20.99
2/22/2014,2014,Arinjay,Portland,watercolor,block,19.34,1,19.34
2/22/2014,2014,Yue,Dublin,watercolor,pad,12.15,3,36.45
2/22/2014,2014,Qiaoli,Portland,watercolor,block,19.34,1,19.34
2/22/2014,2014,Ruisi,Dublin,drawing,pads,10.26,1,10.26
2/22/2014,2014,Ran,Dublin,drawing,journal,24.94,1,24.94
2/22/2014,2014,Arijit,Syracuse,watercolor,block,19.34,1,19.34
2/22/2014,2014,Thomas,Davenport,watercolor,block,19.34,1,19.34
2/22/2014,2014,Thomas,Davenport,drawing,pads,10.26,1,10.26
2/22/2014,2014,Ruisi,Dublin,watercolor,roll,97.99,1,97.99
2/22/2014,2014,Patrick,Syracuse,drawing,journal,24.94,1,24.94
2/22/2014,2014,Barakat,Portland,watercolor,block,19.34,1,19.34
2/22/2014,2014,Aman,Portland,watercolor,pad,12.15,3,36.45
2/22/2014,2014,Yue,Dublin,watercolor,pad,12.15,1,12.15
2/22/2014,2014,Aman,Portland,watercolor,pad,12.15,1,12.15
2/22/2014,2014,Qiaoli,Portland,drawing,pads,10.26,1,10.26
